ID,year,month,day,week,weekend,home,away,stadium,weather,weather_int,is_rain,precip,temp,spec,day_sin,day_cos,weather_encoded,holiday,time,streak_home,streak_away,score_home,score_away,winner,loser,winloss_home,winloss_away,winrate_home,winrate_away
20160609NC,2016,06,09,목,0,NC,키움,마산,맑음,1,0,0,30.1,7248,-0.4338837391,-0.9009688679,0,0,0.7708333333,6,-2,16,4,NC,키움,13,2,0.6153846154,0.5090909091
20160608NC,2016,06,08,수,0,NC,키움,마산,맑음,1,0,0,24.9,6195,0.4338837391,-0.9009688679,0,0,0.7708333333,5,-1,7,3,NC,키움,12,3,0.6078431373,0.5185185185
20160608LG,2016,06,08,수,0,LG,삼성,서울 잠실 야구장,구름조금,2,0,0,27.7,13350,0.4338837391,-0.9009688679,1,0,0.7708333333,-2,1,12,6,LG,삼성,-2,-3,0.4705882353,0.4727272727
20160608SSG,2016,06,08,수,0,SSG,롯데,인천SSG 랜더스필드,구름많음,3,0,0,22.8,4758,0.4338837391,-0.9009688679,2,0,0.7708333333,-5,1,2,3,롯데,SSG,-3,-4,0.4727272727,0.462962963
20160608KT,2016,06,08,수,0,KT,두산,수원케이티위즈파크,구름조금,2,0,0,27.1,6806,0.4338837391,-0.9009688679,1,0,0.7708333333,-1,4,5,4,KT,두산,-9,24,0.4,0.7090909091
20160608한화,2016,06,08,수,0,한화,KIA,대전 한화생명 이글스파크,흐림,4,0,0,27.1,10029,0.4338837391,-0.9009688679,3,0,0.7708333333,5,-4,5,3,한화,KIA,-11,-7,0.3888888889,0.4230769231
20160607한화,2016,06,07,화,0,한화,KIA,대전 한화생명 이글스파크,비,5,1,0.1,26.7,8472,0.9749279122,-0.222520934,4,0,0.7708333333,4,-3,5,3,한화,KIA,-12,-6,0.3773584906,0.431372549
20160607KT,2016,06,07,화,0,KT,두산,수원케이티위즈파크,구름조금,2,0,0.1,27.9,6434,0.9749279122,-0.222520934,1,0,0.7708333333,1,3,1,9,두산,KT,-8,23,0.4074074074,0.7037037037
20160607SSG,2016,06,07,화,0,SSG,롯데,인천SSG 랜더스필드,구름많음,3,0,0.1,24.8,4304,0.9749279122,-0.222520934,2,0,0.7708333333,-4,-3,6,9,롯데,SSG,-2,-5,0.4814814815,0.4528301887
20160607LG,2016,06,07,화,0,LG,삼성,서울 잠실 야구장,비,5,1,0.1,25.9,10954,0.9749279122,-0.222520934,4,0,0.7708333333,-1,-3,5,8,삼성,LG,-1,-4,0.48,0.462962963
20160607NC,2016,06,07,화,0,NC,키움,마산,맑음,1,0,0.1,27.8,5707,0.9749279122,-0.222520934,0,0,0.7708333333,4,2,5,1,NC,키움,11,4,0.6,0.5283018868
20160605두산,2016,06,05,일,1,두산,SSG,서울 잠실 야구장,구름조금,2,0,0,32.2,21295,0,1,1,1,0.7083333333,2,-3,7,0,두산,SSG,22,-1,0.6981132075,0.4905660377
20160605롯데,2016,06,05,일,1,롯데,NC,부산 사직 야구장,흐림,4,0,0,25.1,26800,0,1,3,1,0.7083333333,-2,3,7,14,NC,롯데,-4,10,0.4615384615,0.5918367347
20160605삼성,2016,06,05,일,1,삼성,한화,대구 삼성 라이온즈 파크,구름조금,2,0,0,25.6,24000,0,1,1,1,0.7083333333,-2,3,5,6,한화,삼성,-3,-13,0.4716981132,0.3653846154
20160605KT,2016,06,05,일,1,KT,LG,수원케이티위즈파크,구름조금,2,0,0,31.1,19158,0,1,1,1,0.7083333333,-1,1,10,2,KT,LG,-9,0,0.3962264151,0.4897959184
20160605KIA,2016,06,05,일,1,KIA,키움,광주-기아 챔피언스 필드,구름조금,2,0,0,26.2,18099,0,1,1,1,0.7083333333,-2,1,3,4,키움,KIA,-5,3,0.44,0.5192307692
20160604KT,2016,06,04,토,1,KT,LG,수원케이티위즈파크,비,5,1,0,24.2,16938,-0.7818314825,0.6234898019,4,1,0.7083333333,2,-1,4,13,LG,KT,-8,-1,0.4038461538,0.4791666667
20160604삼성,2016,06,04,토,1,삼성,한화,대구 삼성 라이온즈 파크,비,5,1,0,23,21729,-0.7818314825,0.6234898019,4,1,0.7083333333,-1,2,7,8,한화,삼성,-2,-14,0.4807692308,0.3529411765
20160604두산,2016,06,04,토,1,두산,SSG,서울 잠실 야구장,구름많음,3,0,0,26.3,20146,-0.7818314825,0.6234898019,2,1,0.7083333333,1,-2,7,6,두산,SSG,21,0,0.6923076923,0.5
20160603두산,2016,06,03,금,1,두산,SSG,서울 잠실 야구장,구름조금,2,0,0,27.7,13197,-0.9749279122,-0.222520934,1,0,0.7708333333,-2,-1,4,1,두산,SSG,20,1,0.6862745098,0.5098039216
20160603롯데,2016,06,03,금,1,롯데,NC,부산 사직 야구장,구름조금,2,0,0,25.7,11203,-0.9749279122,-0.222520934,1,0,0.7708333333,-1,2,3,5,NC,롯데,-3,9,0.4705882353,0.5833333333
20160603삼성,2016,06,03,금,1,삼성,한화,대구 삼성 라이온즈 파크,구름조금,2,0,0,31.2,15885,-0.9749279122,-0.222520934,1,0,0.7708333333,1,1,3,4,한화,삼성,-1,-15,0.4901960784,0.34
20160603KT,2016,06,03,금,1,KT,LG,수원케이티위즈파크,구름조금,2,0,0,28.3,7536,-0.9749279122,-0.222520934,1,0,0.7708333333,1,1,3,2,KT,LG,-9,0,0.3921568627,0.4893617021
20160603KIA,2016,06,03,금,1,KIA,키움,광주-기아 챔피언스 필드,구름조금,2,0,0,28.6,9028,-0.9749279122,-0.222520934,1,0,0.7708333333,-1,-1,1,9,키움,KIA,-4,2,0.4489795918,0.5098039216
20160602한화,2016,06,02,목,0,한화,SSG,대전 한화생명 이글스파크,맑음,1,0,0,29.3,7085,-0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,4,1,한화,SSG,-16,2,0.3265306122,0.52
20160602키움,2016,06,02,목,0,키움,삼성,서울고척스카이돔,맑음,1,0,0,29.1,7320,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,6,14,삼성,키움,3,-2,0.52,0.48
20160602롯데,2016,06,02,목,0,롯데,KT,부산 사직 야구장,맑음,1,0,0,24,11698,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-4,1,2,KT,롯데,-2,-10,0.48,0.38
20160602LG,2016,06,02,목,0,LG,KIA,서울 잠실 야구장,맑음,1,0,0,29.1,19053,-0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,9,1,LG,KIA,-1,-3,0.4782608696,0.4583333333
20160602NC,2016,06,02,목,0,NC,두산,마산,맑음,1,0,0,29.8,7712,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,4,3,NC,두산,8,21,0.5744680851,0.7
20160601NC,2016,06,01,수,0,NC,두산,마산,맑음,1,0,0,27.2,6719,0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,5,1,NC,두산,7,22,0.5652173913,0.7142857143
20160601LG,2016,06,01,수,0,LG,KIA,서울 잠실 야구장,맑음,1,0,0,29.9,18435,0.4338837391,-0.9009688679,0,0,0.7708333333,1,-3,1,5,KIA,LG,0,-4,0.4888888889,0.4468085106
20160601롯데,2016,06,01,수,0,롯데,KT,부산 사직 야구장,구름조금,2,0,0,23.6,10541,0.4338837391,-0.9009688679,1,0,0.7708333333,1,-3,2,0,롯데,KT,-3,-9,0.4693877551,0.387755102
20160601키움,2016,06,01,수,0,키움,삼성,서울고척스카이돔,맑음,1,0,0,29.9,8530,0.4338837391,-0.9009688679,0,0,0.7708333333,-1,3,6,4,키움,삼성,2,-1,0.5102040816,0.4897959184
20160601한화,2016,06,01,수,0,한화,SSG,대전 한화생명 이글스파크,구름조금,2,0,0,28.4,7101,0.4338837391,-0.9009688679,1,0,0.7708333333,5,-3,2,7,SSG,한화,-15,1,0.3333333333,0.5102040816
20160531한화,2016,05,31,화,0,한화,SSG,대전 한화생명 이글스파크,구름조금,2,0,0,27.9,6611,0.9749279122,-0.222520934,1,0,0.7708333333,4,-2,8,4,한화,SSG,-16,2,0.3191489362,0.5208333333
20160531키움,2016,05,31,화,0,키움,삼성,서울고척스카이돔,구름조금,2,0,0,27.6,7140,0.9749279122,-0.222520934,1,0,0.7708333333,2,2,1,4,삼성,키움,3,-2,0.5208333333,0.4791666667
20160531롯데,2016,05,31,화,0,롯데,KT,부산 사직 야구장,구름조금,2,0,0,30.5,9024,0.9749279122,-0.222520934,1,0,0.7708333333,-3,-2,9,5,롯데,KT,-4,-8,0.4583333333,0.3958333333
20160531LG,2016,05,31,화,0,LG,KIA,서울 잠실 야구장,구름조금,2,0,0,27.6,18624,0.9749279122,-0.222520934,1,0,0.7708333333,1,-3,6,6,무승부,무승부,0,-4,0.5,0.4565217391
20160531NC,2016,05,31,화,0,NC,두산,마산,맑음,1,0,0,32,6684,0.9749279122,-0.222520934,0,0,0.7708333333,3,-1,5,6,두산,NC,8,21,0.5777777778,0.7083333333
20160529두산,2016,05,29,일,1,두산,LG,서울 잠실 야구장,구름조금,2,0,0,27.6,23069,0,1,1,1,0.5833333333,5,-4,8,16,LG,두산,22,-1,0.7234042553,0.488372093
20160529SSG,2016,05,29,일,1,SSG,삼성,인천SSG 랜더스필드,구름조금,2,0,0,24.5,18102,0,1,1,1,0.5833333333,-1,1,6,9,삼성,SSG,3,-3,0.5319148936,0.4680851064
20160529KT,2016,05,29,일,1,KT,키움,수원케이티위즈파크,구름조금,2,0,0,26.9,7064,0,1,1,1,0.5833333333,-1,1,2,5,키움,KT,-7,2,0.4042553191,0.5106382979
20160529KIA,2016,05,29,일,1,KIA,NC,광주-기아 챔피언스 필드,비,5,1,0,26.7,9113,0,1,4,1,0.5833333333,-2,2,8,9,NC,KIA,-3,7,0.4666666667,0.5681818182
20160529한화,2016,05,29,일,1,한화,롯데,대전 한화생명 이글스파크,비,5,1,0,26.9,11912,0,1,4,1,0.7083333333,3,-2,9,2,한화,롯데,-17,-3,0.3043478261,0.4680851064
20160528두산,2016,05,28,토,1,두산,LG,서울 잠실 야구장,구름조금,2,0,0,28,26000,-0.7818314825,0.6234898019,1,1,0.7083333333,4,-3,3,2,두산,LG,21,0,0.7173913043,0.5
20160528SSG,2016,05,28,토,1,SSG,삼성,인천SSG 랜더스필드,구름조금,2,0,0,23.8,23646,-0.7818314825,0.6234898019,1,1,0.7083333333,2,-2,1,15,삼성,SSG,4,-4,0.5434782609,0.4565217391
20160528KT,2016,05,28,토,1,KT,키움,수원케이티위즈파크,구름조금,2,0,0,27.2,10553,-0.7818314825,0.6234898019,1,1,0.7083333333,1,-2,1,3,키움,KT,-6,1,0.4130434783,0.5
20160528KIA,2016,05,28,토,1,KIA,NC,광주-기아 챔피언스 필드,비,5,1,0,26.9,17068,-0.7818314825,0.6234898019,4,1,0.7083333333,-1,1,5,13,NC,KIA,-2,6,0.4772727273,0.5581395349
20160528한화,2016,05,28,토,1,한화,롯데,대전 한화생명 이글스파크,구름조금,2,0,0,28,13000,-0.7818314825,0.6234898019,1,1,0.7083333333,2,-1,9,6,한화,롯데,-18,-2,0.2888888889,0.4782608696
20160527한화,2016,05,27,금,1,한화,롯데,대전 한화생명 이글스파크,흐림,4,0,0,29.1,8304,-0.9749279122,-0.222520934,3,0,0.7708333333,1,3,11,7,한화,롯데,-19,-1,0.2727272727,0.4888888889
20160527KIA,2016,05,27,금,1,KIA,NC,광주-기아 챔피언스 필드,흐림,4,0,0,29.6,11051,-0.9749279122,-0.222520934,3,0,0.7708333333,1,-1,7,13,NC,KIA,-1,5,0.488372093,0.5476190476
20160527KT,2016,05,27,금,1,KT,키움,수원케이티위즈파크,흐림,4,0,0,27.8,7749,-0.9749279122,-0.222520934,3,0,0.7708333333,-3,-1,8,0,KT,키움,-7,2,0.4,0.5111111111
20160527SSG,2016,05,27,금,1,SSG,삼성,인천SSG 랜더스필드,구름많음,3,0,0,24.4,9131,-0.9749279122,-0.222520934,2,0,0.7708333333,1,-1,8,2,SSG,삼성,3,-3,0.5333333333,0.4666666667
20160527두산,2016,05,27,금,1,두산,LG,서울 잠실 야구장,구름많음,3,0,0,27.1,22158,-0.9749279122,-0.222520934,2,0,0.7708333333,3,-2,5,1,두산,LG,20,1,0.7111111111,0.512195122
20160526NC,2016,05,26,목,0,NC,SSG,마산,맑음,1,0,0,29.5,6873,-0.4338837391,-0.9009688679,0,0,0.7708333333,3,-2,6,9,SSG,NC,6,2,0.5609756098,0.5227272727
20160526두산,2016,05,26,목,0,두산,KT,서울 잠실 야구장,흐림,4,0,0,22.9,9508,-0.4338837391,-0.9009688679,3,0,0.7708333333,2,-2,6,3,두산,KT,19,-6,0.7045454545,0.4090909091
20160526삼성,2016,05,26,목,0,삼성,KIA,대구 삼성 라이온즈 파크,구름많음,3,0,0,28.2,14575,-0.4338837391,-0.9009688679,2,0,0.7708333333,1,-1,2,9,KIA,삼성,-2,-2,0.4772727273,0.4761904762
20160526키움,2016,05,26,목,0,키움,한화,서울고척스카이돔,흐림,4,0,0,22.9,12200,-0.4338837391,-0.9009688679,3,0,0.7708333333,2,-3,6,7,한화,키움,3,-20,0.5227272727,0.2558139535
20160526롯데,2016,05,26,목,0,롯데,LG,울산문수야구장,구름많음,3,0,0,27.6,9795,-0.4338837391,-0.9009688679,2,0,0.7708333333,2,-1,7,4,롯데,LG,-2,2,0.4772727273,0.525
20160525롯데,2016,05,25,수,0,롯데,LG,울산문수야구장,맑음,1,0,0,25.5,12038,0.4338837391,-0.9009688679,0,0,0.7708333333,1,1,2,1,롯데,LG,-3,3,0.4651162791,0.5384615385
20160525키움,2016,05,25,수,0,키움,한화,서울고척스카이돔,구름많음,3,0,0,24.4,11450,0.4338837391,-0.9009688679,2,0,0.7708333333,1,-2,9,8,키움,한화,2,-19,0.511627907,0.2619047619
20160525삼성,2016,05,25,수,0,삼성,KIA,대구 삼성 라이온즈 파크,맑음,1,0,0,28,13932,0.4338837391,-0.9009688679,0,0,0.7708333333,-3,2,6,3,삼성,KIA,-3,-1,0.4651162791,0.487804878
20160525두산,2016,05,25,수,0,두산,KT,서울 잠실 야구장,구름많음,3,0,0,24.4,10023,0.4338837391,-0.9009688679,2,0,0.7708333333,1,-1,13,10,두산,KT,18,-5,0.6976744186,0.4186046512
20160525NC,2016,05,25,수,0,NC,SSG,마산,맑음,1,0,0,29.2,6028,0.4338837391,-0.9009688679,0,0,0.7708333333,2,-1,5,0,NC,SSG,5,3,0.55,0.5348837209
20160524두산,2016,05,24,화,0,두산,KT,서울 잠실 야구장,비,5,1,38.5,21.8,9063,0.9749279122,-0.222520934,4,0,0.7708333333,-1,1,8,5,두산,KT,17,-4,0.6904761905,0.4285714286
20160524삼성,2016,05,24,화,0,삼성,KIA,대구 삼성 라이온즈 파크,비,5,1,38.5,22.7,8479,0.9749279122,-0.222520934,4,0,0.7708333333,-2,1,2,4,KIA,삼성,-2,-2,0.4761904762,0.475
20160524키움,2016,05,24,화,0,키움,한화,서울고척스카이돔,비,5,1,38.5,21.8,13230,0.9749279122,-0.222520934,4,0,0.7708333333,-1,-1,2,1,키움,한화,1,-18,0.5,0.2682926829
20160522LG,2016,05,22,일,1,LG,키움,서울 잠실 야구장,구름조금,2,0,0,31.7,15878,0,1,1,1,0.7083333333,-1,1,5,4,LG,키움,2,2,0.5263157895,0.512195122
20160522한화,2016,05,22,일,1,한화,KT,대전 한화생명 이글스파크,맑음,1,0,0,30.3,9561,0,1,0,1,0.5833333333,2,-4,7,18,KT,한화,-17,-5,0.275,0.4146341463
20160522KIA,2016,05,22,일,1,KIA,SSG,광주-기아 챔피언스 필드,구름조금,2,0,0,30.3,12061,0,1,1,1,0.5833333333,-1,1,7,4,KIA,SSG,-3,4,0.4615384615,0.5476190476
20160522롯데,2016,05,22,일,1,롯데,두산,부산 사직 야구장,맑음,1,0,0,26,15616,0,1,0,1,0.5833333333,-2,8,10,4,롯데,두산,-4,18,0.4523809524,0.7073170732
20160522NC,2016,05,22,일,1,NC,삼성,마산,맑음,1,0,0,29.8,10547,0,1,0,1,0.5833333333,1,-1,9,8,NC,삼성,4,-1,0.5384615385,0.487804878
20160521NC,2016,05,21,토,1,NC,삼성,마산,맑음,1,0,0,29.1,11000,-0.7818314825,0.6234898019,0,1,0.7083333333,-1,1,10,2,NC,삼성,3,0,0.5263157895,0.5
20160521LG,2016,05,21,토,1,LG,키움,서울 잠실 야구장,구름조금,2,0,0,30.4,20759,-0.7818314825,0.6234898019,1,1,0.7083333333,6,-2,5,7,키움,LG,3,1,0.5405405405,0.5
20160521롯데,2016,05,21,토,1,롯데,두산,부산 사직 야구장,구름조금,2,0,0,26,26800,-0.7818314825,0.6234898019,1,1,0.7083333333,-1,7,4,6,두산,롯데,-3,17,0.4634146341,0.7
20160521KIA,2016,05,21,토,1,KIA,SSG,광주-기아 챔피언스 필드,구름많음,3,0,0,30.5,16326,-0.7818314825,0.6234898019,2,1,0.7083333333,1,-2,7,8,SSG,KIA,-2,3,0.4736842105,0.5365853659
20160521한화,2016,05,21,토,1,한화,KT,대전 한화생명 이글스파크,구름조금,2,0,0,29.4,13000,-0.7818314825,0.6234898019,1,1,0.7083333333,2,-4,8,8,무승부,무승부,-17,-5,0.2820512821,0.425
20160520NC,2016,05,20,금,1,NC,삼성,마산,맑음,1,0,0,30.1,8319,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-1,2,12,삼성,NC,4,-1,0.5405405405,0.4871794872
20160520LG,2016,05,20,금,1,LG,키움,서울 잠실 야구장,맑음,1,0,0,31.6,13230,-0.9749279122,-0.222520934,0,0,0.7708333333,5,-1,4,3,LG,키움,2,2,0.5277777778,0.5128205128
20160520롯데,2016,05,20,금,1,롯데,두산,부산 사직 야구장,맑음,1,0,0,25.5,19514,-0.9749279122,-0.222520934,0,0,0.7708333333,1,6,5,19,두산,롯데,-2,16,0.475,0.6923076923
20160520KIA,2016,05,20,금,1,KIA,SSG,광주-기아 챔피언스 필드,구름조금,2,0,0,30,11034,-0.9749279122,-0.222520934,1,0,0.7708333333,-3,-1,5,4,KIA,SSG,-3,4,0.4594594595,0.55
20160520한화,2016,05,20,금,1,한화,KT,대전 한화생명 이글스파크,맑음,1,0,0,30.1,7679,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-3,11,2,한화,KT,-18,-4,0.2631578947,0.4358974359
20160519삼성,2016,05,19,목,0,삼성,한화,포항야구장,맑음,1,0,0,31,7596,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-6,6,9,한화,삼성,0,-19,0.5,0.2432432432
20160519키움,2016,05,19,목,0,키움,NC,서울고척스카이돔,맑음,1,0,0,31.9,5720,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-4,2,6,NC,키움,3,3,0.5263157895,0.5277777778
20160519KT,2016,05,19,목,0,KT,LG,수원케이티위즈파크,맑음,1,0,0,31.8,9034,-0.4338837391,-0.9009688679,0,0,0.7708333333,-2,4,0,4,LG,KT,-3,1,0.4473684211,0.5142857143
20160519SSG,2016,05,19,목,0,SSG,롯데,인천SSG 랜더스필드,맑음,1,0,0,29.3,7164,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-2,3,4,롯데,SSG,5,-3,0.5641025641,0.4615384615
20160519두산,2016,05,19,목,0,두산,KIA,서울 잠실 야구장,맑음,1,0,0,31.9,21260,-0.4338837391,-0.9009688679,0,0,0.7708333333,5,-2,8,3,두산,KIA,15,-2,0.6842105263,0.4722222222
20160518두산,2016,05,18,수,0,두산,KIA,서울 잠실 야구장,맑음,1,0,0,29.5,20182,0.4338837391,-0.9009688679,0,0,0.7708333333,4,-1,15,5,두산,KIA,14,-1,0.6756756757,0.4857142857
20160518SSG,2016,05,18,수,0,SSG,롯데,인천SSG 랜더스필드,맑음,1,0,0,27.1,8079,0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,5,3,SSG,롯데,4,-2,0.5526315789,0.4736842105
20160518KT,2016,05,18,수,0,KT,LG,수원케이티위즈파크,맑음,1,0,0,30.3,8455,0.4338837391,-0.9009688679,0,0,0.7708333333,-1,3,2,6,LG,KT,-2,0,0.4594594595,0.5
20160518키움,2016,05,18,수,0,키움,NC,서울고척스카이돔,맑음,1,0,0,29.5,5170,0.4338837391,-0.9009688679,0,0,0.7708333333,1,-3,9,6,키움,NC,2,4,0.5135135135,0.5428571429
20160518삼성,2016,05,18,수,0,삼성,한화,포항야구장,맑음,1,0,0,31.1,6789,0.4338837391,-0.9009688679,0,0,0.7708333333,1,-5,13,2,삼성,한화,-1,-18,0.4864864865,0.25
20160517삼성,2016,05,17,화,0,삼성,한화,포항야구장,맑음,1,0,0,27.5,7037,0.9749279122,-0.222520934,0,0,0.7708333333,-1,-4,5,4,삼성,한화,-2,-17,0.4722222222,0.2571428571
20160517키움,2016,05,17,화,0,키움,NC,서울고척스카이돔,맑음,1,0,0,26.6,5504,0.9749279122,-0.222520934,0,0,0.7708333333,-4,-2,5,3,키움,NC,1,5,0.5,0.5588235294
20160517KT,2016,05,17,화,0,KT,LG,수원케이티위즈파크,맑음,1,0,0,27.1,7453,0.9749279122,-0.222520934,0,0,0.7708333333,2,2,7,9,LG,KT,-1,-1,0.4722222222,0.4848484848
20160517SSG,2016,05,17,화,0,SSG,롯데,인천SSG 랜더스필드,맑음,1,0,0,23.8,6204,0.9749279122,-0.222520934,0,0,0.7708333333,-2,1,7,3,SSG,롯데,3,-1,0.5405405405,0.4864864865
20160517두산,2016,05,17,화,0,두산,KIA,서울 잠실 야구장,맑음,1,0,0,26.6,20515,0.9749279122,-0.222520934,0,0,0.7708333333,3,5,4,3,두산,KIA,13,0,0.6666666667,0.5
20160515NC,2016,05,15,일,1,NC,KT,마산,비,5,1,45,24.4,8462,0,1,4,1,0.5833333333,-2,2,2,2,무승부,무승부,5,-1,0.5757575758,0.4857142857
20160515KIA,2016,05,15,일,1,KIA,한화,광주-기아 챔피언스 필드,비,5,1,45,25,15076,0,1,4,1,0.5833333333,4,-3,8,7,KIA,한화,-1,-16,0.4848484848,0.2647058824
20160515키움,2016,05,15,일,1,키움,두산,서울고척스카이돔,비,5,1,45,24.2,15802,0,1,4,1,0.5833333333,-3,2,3,5,두산,키움,2,12,0.5142857143,0.6571428571
20160515삼성,2016,05,15,일,1,삼성,롯데,대구 삼성 라이온즈 파크,비,5,1,45,25.1,17711,0,1,4,1,0.7083333333,1,-1,3,8,롯데,삼성,-1,-2,0.4857142857,0.4722222222
20160514키움,2016,05,14,토,1,키움,두산,서울고척스카이돔,구름조금,2,0,0,26.9,17000,-0.7818314825,0.6234898019,1,1,0.7083333333,-2,1,2,12,두산,키움,3,11,0.5294117647,0.6470588235
20160514KIA,2016,05,14,토,1,KIA,한화,광주-기아 챔피언스 필드,구름조금,2,0,0,26.4,20500,-0.7818314825,0.6234898019,1,1,0.7083333333,3,-2,8,0,KIA,한화,-2,-15,0.46875,0.2727272727
20160514삼성,2016,05,14,토,1,삼성,롯데,대구 삼성 라이온즈 파크,맑음,1,0,0,23.1,24000,-0.7818314825,0.6234898019,0,1,0.7083333333,-1,2,10,4,삼성,롯데,-2,-1,0.4705882353,0.4857142857
20160514LG,2016,05,14,토,1,LG,SSG,서울 잠실 야구장,구름조금,2,0,0,26.9,20872,-0.7818314825,0.6234898019,1,1,0.7083333333,1,-1,12,3,LG,SSG,-2,4,0.46875,0.5555555556
20160514NC,2016,05,14,토,1,NC,KT,마산,맑음,1,0,0,25.6,11000,-0.7818314825,0.6234898019,0,1,0.7083333333,-1,1,3,6,KT,NC,6,-2,0.59375,0.4705882353
20160513NC,2016,05,13,금,1,NC,KT,마산,맑음,1,0,0.5,23.4,8674,-0.9749279122,-0.222520934,0,0,0.7708333333,1,-2,4,5,KT,NC,7,-3,0.6129032258,0.4545454545
20160513LG,2016,05,13,금,1,LG,SSG,서울 잠실 야구장,비,5,1,0.5,25.4,11718,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,1,2,1,LG,SSG,-3,5,0.4516129032,0.5714285714
20160513삼성,2016,05,13,금,1,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,2,0,0.5,22.2,17665,-0.9749279122,-0.222520934,1,0,0.7708333333,1,1,8,14,롯데,삼성,-1,-2,0.4848484848,0.4705882353
20160513KIA,2016,05,13,금,1,KIA,한화,광주-기아 챔피언스 필드,구름조금,2,0,0.5,23.3,13484,-0.9749279122,-0.222520934,1,0,0.7708333333,2,-1,4,2,KIA,한화,-3,-14,0.4516129032,0.28125
20160513키움,2016,05,13,금,1,키움,두산,서울고척스카이돔,비,5,1,0.5,25.4,13305,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,-1,4,8,두산,키움,4,10,0.5454545455,0.6363636364
20160512LG,2016,05,12,목,0,LG,삼성,서울 잠실 야구장,구름조금,2,0,0,24,15132,-0.4338837391,-0.9009688679,1,0,0.7708333333,1,-1,5,7,삼성,LG,-2,-2,0.4666666667,0.46875
20160512SSG,2016,05,12,목,0,SSG,두산,인천SSG 랜더스필드,구름조금,2,0,0,20.3,12197,-0.4338837391,-0.9009688679,1,0,0.7708333333,-3,2,5,2,SSG,두산,4,11,0.5588235294,0.65625
20160512롯데,2016,05,12,목,0,롯데,키움,부산 사직 야구장,맑음,1,0,0,23.5,14741,-0.4338837391,-0.9009688679,0,0,0.7708333333,-1,4,8,1,롯데,키움,-3,5,0.4545454545,0.5625
20160512KIA,2016,05,12,목,0,KIA,KT,광주-기아 챔피언스 필드,맑음,1,0,0,26.2,7353,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,10,6,KIA,KT,-4,-2,0.4333333333,0.46875
20160512한화,2016,05,12,목,0,한화,NC,대전 한화생명 이글스파크,맑음,1,0,0,25.7,8015,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,-1,1,12,NC,한화,-13,6,0.2903225806,0.6
20160511한화,2016,05,11,수,0,한화,NC,대전 한화생명 이글스파크,비,5,1,0,23.3,8023,0.4338837391,-0.9009688679,4,0,0.7708333333,-5,8,6,5,한화,NC,-14,7,0.2666666667,0.6206896552
20160511KIA,2016,05,11,수,0,KIA,KT,광주-기아 챔피언스 필드,구름조금,2,0,0,24,7122,0.4338837391,-0.9009688679,1,0,0.7708333333,-3,3,8,3,KIA,KT,-5,-1,0.4137931034,0.4838709677
20160511롯데,2016,05,11,수,0,롯데,키움,부산 사직 야구장,구름조금,2,0,0,18.7,9452,0.4338837391,-0.9009688679,1,0,0.7708333333,3,3,2,16,키움,롯데,-2,4,0.46875,0.5483870968
20160511SSG,2016,05,11,수,0,SSG,두산,인천SSG 랜더스필드,맑음,1,0,0,20.1,9603,0.4338837391,-0.9009688679,0,0,0.7708333333,-2,1,3,7,두산,SSG,5,10,0.5757575758,0.6451612903
20160511LG,2016,05,11,수,0,LG,삼성,서울 잠실 야구장,맑음,1,0,0,23.5,14214,0.4338837391,-0.9009688679,0,0,0.7708333333,-4,2,16,2,LG,삼성,-3,-1,0.4482758621,0.4838709677
20160510LG,2016,05,10,화,0,LG,삼성,서울 잠실 야구장,비,5,1,13.5,18.1,10929,0.9749279122,-0.222520934,4,0,0.7708333333,-3,1,3,9,삼성,LG,-2,-2,0.4642857143,0.4666666667
