,year,month,day,week,home,away,stadium,weather,temp,spec,date
3994,2016,6,21,화,키움,삼성,서울고척스카이돔,구름많음,31.3℃,6960,2016-06-21
3995,2016,6,21,화,KIA,롯데,광주-기아 챔피언스 필드,흐림,30.9℃,7570,2016-06-21
3996,2016,6,21,화,SSG,LG,인천SSG 랜더스필드,구름많음,27.1℃,7067,2016-06-21
3997,2016,6,21,화,두산,KT,서울 잠실 야구장,구름많음,31.3℃,10053,2016-06-21
3998,2016,6,21,화,NC,한화,마산,맑음,25.4℃,7213,2016-06-21
3999,2016,6,19,일,LG,KIA,서울 잠실 야구장,구름조금,29.3℃,20341,2016-06-19
4000,2016,6,19,일,롯데,SSG,부산 사직 야구장,비,28.6℃,9622,2016-06-19
4001,2016,6,19,일,삼성,두산,대구 삼성 라이온즈 파크,비,32.6℃,12529,2016-06-19
4002,2016,6,19,일,KT,NC,수원케이티위즈파크,구름조금,29.3℃,8820,2016-06-19
4003,2016,6,19,일,한화,키움,청주야구장,구름조금,30.4℃,10000,2016-06-19
4004,2016,6,18,토,한화,키움,청주야구장,구름조금,30.9℃,10000,2016-06-18
4005,2016,6,18,토,KT,NC,수원케이티위즈파크,맑음,29.2℃,14254,2016-06-18
4006,2016,6,18,토,삼성,두산,대구 삼성 라이온즈 파크,구름조금,33.5℃,19577,2016-06-18
4007,2016,6,18,토,롯데,SSG,부산 사직 야구장,비,25.5℃,16764,2016-06-18
4008,2016,6,18,토,LG,KIA,서울 잠실 야구장,맑음,29.9℃,26000,2016-06-18
4009,2016,6,17,금,LG,KIA,서울 잠실 야구장,맑음,29.1℃,18993,2016-06-17
4010,2016,6,17,금,롯데,SSG,부산 사직 야구장,맑음,28.6℃,14299,2016-06-17
4011,2016,6,17,금,삼성,두산,대구 삼성 라이온즈 파크,맑음,32℃,11225,2016-06-17
4012,2016,6,17,금,KT,NC,수원케이티위즈파크,맑음,29.1℃,6243,2016-06-17
4013,2016,6,17,금,한화,키움,청주야구장,맑음,29.2℃,10000,2016-06-17
4014,2016,6,16,목,키움,롯데,서울고척스카이돔,구름많음,24.9℃,11270,2016-06-16
4015,2016,6,16,목,KIA,두산,광주-기아 챔피언스 필드,비,24.6℃,6432,2016-06-16
4016,2016,6,16,목,KT,한화,수원케이티위즈파크,구름조금,25.7℃,13276,2016-06-16
4017,2016,6,16,목,삼성,SSG,대구 삼성 라이온즈 파크,비,28.9℃,9736,2016-06-16
4018,2016,6,16,목,LG,NC,서울 잠실 야구장,구름많음,24.9℃,12349,2016-06-16
4019,2016,6,15,수,삼성,SSG,대구 삼성 라이온즈 파크,비,25.6℃,9199,2016-06-15
4020,2016,6,15,수,KIA,두산,광주-기아 챔피언스 필드,비,25.3℃,3695,2016-06-15
4021,2016,6,15,수,키움,롯데,서울고척스카이돔,비,24.5℃,9530,2016-06-15
4022,2016,6,14,화,키움,롯데,서울고척스카이돔,구름많음,29.5℃,8890,2016-06-14
4023,2016,6,14,화,KIA,두산,광주-기아 챔피언스 필드,구름조금,29.9℃,5047,2016-06-14
4024,2016,6,14,화,KT,한화,수원케이티위즈파크,구름많음,29.4℃,13001,2016-06-14
4025,2016,6,14,화,삼성,SSG,대구 삼성 라이온즈 파크,비,28.4℃,9134,2016-06-14
4026,2016,6,14,화,LG,NC,서울 잠실 야구장,구름많음,29.5℃,9537,2016-06-14
4027,2016,6,12,일,두산,롯데,서울 잠실 야구장,비,26.7℃,19376,2016-06-12
4028,2016,6,12,일,SSG,NC,인천SSG 랜더스필드,흐림,25.2℃,8532,2016-06-12
4029,2016,6,12,일,KIA,삼성,광주-기아 챔피언스 필드,흐림,26.5℃,8214,2016-06-12
4030,2016,6,12,일,키움,KT,서울고척스카이돔,비,26.7℃,5140,2016-06-12
4031,2016,6,12,일,한화,LG,대전 한화생명 이글스파크,비,27.4℃,13000,2016-06-12
4032,2016,6,11,토,한화,LG,대전 한화생명 이글스파크,구름많음,29.8℃,13000,2016-06-11
4033,2016,6,11,토,키움,KT,서울고척스카이돔,비,26.5℃,8860,2016-06-11
4034,2016,6,11,토,KIA,삼성,광주-기아 챔피언스 필드,구름많음,29.5℃,13649,2016-06-11
4035,2016,6,11,토,SSG,NC,인천SSG 랜더스필드,비,25.7℃,18130,2016-06-11
4036,2016,6,11,토,두산,롯데,서울 잠실 야구장,비,26.5℃,22167,2016-06-11
4037,2016,6,10,금,두산,롯데,서울 잠실 야구장,맑음,31.3℃,20194,2016-06-10
4038,2016,6,10,금,SSG,NC,인천SSG 랜더스필드,구름조금,26.3℃,5115,2016-06-10
4039,2016,6,10,금,KIA,삼성,광주-기아 챔피언스 필드,구름조금,29.7℃,15099,2016-06-10
4040,2016,6,10,금,키움,KT,서울고척스카이돔,맑음,31.3℃,7070,2016-06-10
4041,2016,6,10,금,한화,LG,대전 한화생명 이글스파크,구름조금,31.2℃,11665,2016-06-10
4042,2016,6,9,목,한화,KIA,대전 한화생명 이글스파크,구름조금,30.2℃,10946,2016-06-09
4043,2016,6,9,목,KT,두산,수원케이티위즈파크,구름조금,29.8℃,8236,2016-06-09
4044,2016,6,9,목,SSG,롯데,인천SSG 랜더스필드,구름조금,26.7℃,18599,2016-06-09
4045,2016,6,9,목,LG,삼성,서울 잠실 야구장,맑음,31.3℃,13260,2016-06-09
4046,2016,6,9,목,NC,키움,마산,맑음,30.1℃,7248,2016-06-09
4047,2016,6,8,수,NC,키움,마산,맑음,24.9℃,6195,2016-06-08
4048,2016,6,8,수,LG,삼성,서울 잠실 야구장,구름조금,27.7℃,13350,2016-06-08
4049,2016,6,8,수,SSG,롯데,인천SSG 랜더스필드,구름많음,22.8℃,4758,2016-06-08
4050,2016,6,8,수,KT,두산,수원케이티위즈파크,구름조금,27.1℃,6806,2016-06-08
4051,2016,6,8,수,한화,KIA,대전 한화생명 이글스파크,흐림,27.1℃,10029,2016-06-08
4052,2016,6,7,화,한화,KIA,대전 한화생명 이글스파크,비,26.7℃,8472,2016-06-07
4053,2016,6,7,화,KT,두산,수원케이티위즈파크,구름조금,27.9℃,6434,2016-06-07
4054,2016,6,7,화,SSG,롯데,인천SSG 랜더스필드,구름많음,24.8℃,4304,2016-06-07
4055,2016,6,7,화,LG,삼성,서울 잠실 야구장,비,25.9℃,10954,2016-06-07
4056,2016,6,7,화,NC,키움,마산,맑음,27.8℃,5707,2016-06-07
4057,2016,6,5,일,두산,SSG,서울 잠실 야구장,구름조금,32.2℃,21295,2016-06-05
4058,2016,6,5,일,롯데,NC,부산 사직 야구장,흐림,25.1℃,26800,2016-06-05
4059,2016,6,5,일,삼성,한화,대구 삼성 라이온즈 파크,구름조금,25.6℃,24000,2016-06-05
4060,2016,6,5,일,KT,LG,수원케이티위즈파크,구름조금,31.1℃,19158,2016-06-05
4061,2016,6,5,일,KIA,키움,광주-기아 챔피언스 필드,구름조금,26.2℃,18099,2016-06-05
4062,2016,6,4,토,KT,LG,수원케이티위즈파크,비,24.2℃,16938,2016-06-04
4063,2016,6,4,토,삼성,한화,대구 삼성 라이온즈 파크,비,23℃,21729,2016-06-04
4064,2016,6,4,토,두산,SSG,서울 잠실 야구장,구름많음,26.3℃,20146,2016-06-04
4065,2016,6,3,금,두산,SSG,서울 잠실 야구장,구름조금,27.7℃,13197,2016-06-03
4066,2016,6,3,금,롯데,NC,부산 사직 야구장,구름조금,25.7℃,11203,2016-06-03
4067,2016,6,3,금,삼성,한화,대구 삼성 라이온즈 파크,구름조금,31.2℃,15885,2016-06-03
4068,2016,6,3,금,KT,LG,수원케이티위즈파크,구름조금,28.3℃,7536,2016-06-03
4069,2016,6,3,금,KIA,키움,광주-기아 챔피언스 필드,구름조금,28.6℃,9028,2016-06-03
4070,2016,6,2,목,한화,SSG,대전 한화생명 이글스파크,맑음,29.3℃,7085,2016-06-02
4071,2016,6,2,목,키움,삼성,서울고척스카이돔,맑음,29.1℃,7320,2016-06-02
4072,2016,6,2,목,롯데,KT,부산 사직 야구장,맑음,24℃,11698,2016-06-02
4073,2016,6,2,목,LG,KIA,서울 잠실 야구장,맑음,29.1℃,19053,2016-06-02
4074,2016,6,2,목,NC,두산,마산,맑음,29.8℃,7712,2016-06-02
4075,2016,6,1,수,NC,두산,마산,맑음,27.2℃,6719,2016-06-01
4076,2016,6,1,수,LG,KIA,서울 잠실 야구장,맑음,29.9℃,18435,2016-06-01
4077,2016,6,1,수,롯데,KT,부산 사직 야구장,구름조금,23.6℃,10541,2016-06-01
4078,2016,6,1,수,키움,삼성,서울고척스카이돔,맑음,29.9℃,8530,2016-06-01
4079,2016,6,1,수,한화,SSG,대전 한화생명 이글스파크,구름조금,28.4℃,7101,2016-06-01
4080,2016,5,31,화,한화,SSG,대전 한화생명 이글스파크,구름조금,27.9℃,6611,2016-05-31
4081,2016,5,31,화,키움,삼성,서울고척스카이돔,구름조금,27.6℃,7140,2016-05-31
4082,2016,5,31,화,롯데,KT,부산 사직 야구장,구름조금,30.5℃,9024,2016-05-31
4083,2016,5,31,화,LG,KIA,서울 잠실 야구장,구름조금,27.6℃,18624,2016-05-31
4084,2016,5,31,화,NC,두산,마산,맑음,32℃,6684,2016-05-31
4085,2016,5,29,일,두산,LG,서울 잠실 야구장,구름조금,27.6℃,23069,2016-05-29
4086,2016,5,29,일,SSG,삼성,인천SSG 랜더스필드,구름조금,24.5℃,18102,2016-05-29
4087,2016,5,29,일,KT,키움,수원케이티위즈파크,구름조금,26.9℃,7064,2016-05-29
4088,2016,5,29,일,KIA,NC,광주-기아 챔피언스 필드,비,26.7℃,9113,2016-05-29
4089,2016,5,29,일,한화,롯데,대전 한화생명 이글스파크,비,26.9℃,11912,2016-05-29
4090,2016,5,28,토,두산,LG,서울 잠실 야구장,구름조금,28℃,26000,2016-05-28
4091,2016,5,28,토,SSG,삼성,인천SSG 랜더스필드,구름조금,23.8℃,23646,2016-05-28
4092,2016,5,28,토,KT,키움,수원케이티위즈파크,구름조금,27.2℃,10553,2016-05-28
4093,2016,5,28,토,KIA,NC,광주-기아 챔피언스 필드,비,26.9℃,17068,2016-05-28
4094,2016,5,28,토,한화,롯데,대전 한화생명 이글스파크,구름조금,28℃,13000,2016-05-28
4095,2016,5,27,금,한화,롯데,대전 한화생명 이글스파크,흐림,29.1℃,8304,2016-05-27
4096,2016,5,27,금,KIA,NC,광주-기아 챔피언스 필드,흐림,29.6℃,11051,2016-05-27
4097,2016,5,27,금,KT,키움,수원케이티위즈파크,흐림,27.8℃,7749,2016-05-27
4098,2016,5,27,금,SSG,삼성,인천SSG 랜더스필드,구름많음,24.4℃,9131,2016-05-27
4099,2016,5,27,금,두산,LG,서울 잠실 야구장,구름많음,27.1℃,22158,2016-05-27
4100,2016,5,26,목,NC,SSG,마산,맑음,29.5℃,6873,2016-05-26
4101,2016,5,26,목,두산,KT,서울 잠실 야구장,흐림,22.9℃,9508,2016-05-26
4102,2016,5,26,목,삼성,KIA,대구 삼성 라이온즈 파크,구름많음,28.2℃,14575,2016-05-26
4103,2016,5,26,목,키움,한화,서울고척스카이돔,흐림,22.9℃,12200,2016-05-26
4104,2016,5,26,목,롯데,LG,울산문수야구장,구름많음,27.6℃,9795,2016-05-26
4105,2016,5,25,수,롯데,LG,울산문수야구장,맑음,25.5℃,12038,2016-05-25
4106,2016,5,25,수,키움,한화,서울고척스카이돔,구름많음,24.4℃,11450,2016-05-25
4107,2016,5,25,수,삼성,KIA,대구 삼성 라이온즈 파크,맑음,28℃,13932,2016-05-25
4108,2016,5,25,수,두산,KT,서울 잠실 야구장,구름많음,24.4℃,10023,2016-05-25
4109,2016,5,25,수,NC,SSG,마산,맑음,29.2℃,6028,2016-05-25
4110,2016,5,24,화,두산,KT,서울 잠실 야구장,비,21.8℃,9063,2016-05-24
4111,2016,5,24,화,삼성,KIA,대구 삼성 라이온즈 파크,비,22.7℃,8479,2016-05-24
4112,2016,5,24,화,키움,한화,서울고척스카이돔,비,21.8℃,13230,2016-05-24
4113,2016,5,22,일,LG,키움,서울 잠실 야구장,구름조금,31.7℃,15878,2016-05-22
4114,2016,5,22,일,한화,KT,대전 한화생명 이글스파크,맑음,30.3℃,9561,2016-05-22
4115,2016,5,22,일,KIA,SSG,광주-기아 챔피언스 필드,구름조금,30.3℃,12061,2016-05-22
4116,2016,5,22,일,롯데,두산,부산 사직 야구장,맑음,26℃,15616,2016-05-22
4117,2016,5,22,일,NC,삼성,마산,맑음,29.8℃,10547,2016-05-22
4118,2016,5,21,토,NC,삼성,마산,맑음,29.1℃,11000,2016-05-21
4119,2016,5,21,토,LG,키움,서울 잠실 야구장,구름조금,30.4℃,20759,2016-05-21
4120,2016,5,21,토,롯데,두산,부산 사직 야구장,구름조금,26℃,26800,2016-05-21
4121,2016,5,21,토,KIA,SSG,광주-기아 챔피언스 필드,구름많음,30.5℃,16326,2016-05-21
4122,2016,5,21,토,한화,KT,대전 한화생명 이글스파크,구름조금,29.4℃,13000,2016-05-21
4123,2016,5,20,금,NC,삼성,마산,맑음,30.1℃,8319,2016-05-20
4124,2016,5,20,금,LG,키움,서울 잠실 야구장,맑음,31.6℃,13230,2016-05-20
4125,2016,5,20,금,롯데,두산,부산 사직 야구장,맑음,25.5℃,19514,2016-05-20
4126,2016,5,20,금,KIA,SSG,광주-기아 챔피언스 필드,구름조금,30℃,11034,2016-05-20
4127,2016,5,20,금,한화,KT,대전 한화생명 이글스파크,맑음,30.1℃,7679,2016-05-20
4128,2016,5,19,목,삼성,한화,포항야구장,맑음,31℃,7596,2016-05-19
4129,2016,5,19,목,키움,NC,서울고척스카이돔,맑음,31.9℃,5720,2016-05-19
4130,2016,5,19,목,KT,LG,수원케이티위즈파크,맑음,31.8℃,9034,2016-05-19
4131,2016,5,19,목,SSG,롯데,인천SSG 랜더스필드,맑음,29.3℃,7164,2016-05-19
4132,2016,5,19,목,두산,KIA,서울 잠실 야구장,맑음,31.9℃,21260,2016-05-19
4133,2016,5,18,수,두산,KIA,서울 잠실 야구장,맑음,29.5℃,20182,2016-05-18
4134,2016,5,18,수,SSG,롯데,인천SSG 랜더스필드,맑음,27.1℃,8079,2016-05-18
4135,2016,5,18,수,KT,LG,수원케이티위즈파크,맑음,30.3℃,8455,2016-05-18
4136,2016,5,18,수,키움,NC,서울고척스카이돔,맑음,29.5℃,5170,2016-05-18
4137,2016,5,18,수,삼성,한화,포항야구장,맑음,31.1℃,6789,2016-05-18
4138,2016,5,17,화,삼성,한화,포항야구장,맑음,27.5℃,7037,2016-05-17
4139,2016,5,17,화,키움,NC,서울고척스카이돔,맑음,26.6℃,5504,2016-05-17
4140,2016,5,17,화,KT,LG,수원케이티위즈파크,맑음,27.1℃,7453,2016-05-17
4141,2016,5,17,화,SSG,롯데,인천SSG 랜더스필드,맑음,23.8℃,6204,2016-05-17
4142,2016,5,17,화,두산,KIA,서울 잠실 야구장,맑음,26.6℃,20515,2016-05-17
4143,2016,5,15,일,NC,KT,마산,비,24.4℃,8462,2016-05-15
4144,2016,5,15,일,KIA,한화,광주-기아 챔피언스 필드,비,25℃,15076,2016-05-15
4145,2016,5,15,일,키움,두산,서울고척스카이돔,비,24.2℃,15802,2016-05-15
4146,2016,5,15,일,삼성,롯데,대구 삼성 라이온즈 파크,비,25.1℃,17711,2016-05-15
4147,2016,5,14,토,키움,두산,서울고척스카이돔,구름조금,26.9℃,17000,2016-05-14
4148,2016,5,14,토,KIA,한화,광주-기아 챔피언스 필드,구름조금,26.4℃,20500,2016-05-14
4149,2016,5,14,토,삼성,롯데,대구 삼성 라이온즈 파크,맑음,23.1℃,24000,2016-05-14
4150,2016,5,14,토,LG,SSG,서울 잠실 야구장,구름조금,26.9℃,20872,2016-05-14
4151,2016,5,14,토,NC,KT,마산,맑음,25.6℃,11000,2016-05-14
4152,2016,5,13,금,NC,KT,마산,맑음,23.4℃,8674,2016-05-13
4153,2016,5,13,금,LG,SSG,서울 잠실 야구장,비,25.4℃,11718,2016-05-13
4154,2016,5,13,금,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,22.2℃,17665,2016-05-13
4155,2016,5,13,금,KIA,한화,광주-기아 챔피언스 필드,구름조금,23.3℃,13484,2016-05-13
4156,2016,5,13,금,키움,두산,서울고척스카이돔,비,25.4℃,13305,2016-05-13
4157,2016,5,12,목,LG,삼성,서울 잠실 야구장,구름조금,24℃,15132,2016-05-12
4158,2016,5,12,목,SSG,두산,인천SSG 랜더스필드,구름조금,20.3℃,12197,2016-05-12
4159,2016,5,12,목,롯데,키움,부산 사직 야구장,맑음,23.5℃,14741,2016-05-12
4160,2016,5,12,목,KIA,KT,광주-기아 챔피언스 필드,맑음,26.2℃,7353,2016-05-12
4161,2016,5,12,목,한화,NC,대전 한화생명 이글스파크,맑음,25.7℃,8015,2016-05-12
4162,2016,5,11,수,한화,NC,대전 한화생명 이글스파크,비,23.3℃,8023,2016-05-11
4163,2016,5,11,수,KIA,KT,광주-기아 챔피언스 필드,구름조금,24℃,7122,2016-05-11
4164,2016,5,11,수,롯데,키움,부산 사직 야구장,구름조금,18.7℃,9452,2016-05-11
4165,2016,5,11,수,SSG,두산,인천SSG 랜더스필드,맑음,20.1℃,9603,2016-05-11
4166,2016,5,11,수,LG,삼성,서울 잠실 야구장,맑음,23.5℃,14214,2016-05-11
4167,2016,5,10,화,LG,삼성,서울 잠실 야구장,비,18.1℃,10929,2016-05-10
4168,2016,5,10,화,SSG,두산,인천SSG 랜더스필드,비,16.9℃,5311,2016-05-10
4169,2016,5,8,일,NC,LG,마산,맑음,25.6℃,10236,2016-05-08
4170,2016,5,8,일,두산,롯데,서울 잠실 야구장,구름조금,26.8℃,21365,2016-05-08
4171,2016,5,8,일,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,26.1℃,11419,2016-05-08
4172,2016,5,8,일,KT,한화,수원케이티위즈파크,구름조금,26.5℃,13307,2016-05-08
4173,2016,5,8,일,키움,KIA,서울고척스카이돔,구름조금,26.8℃,15003,2016-05-08
4174,2016,5,7,토,키움,KIA,서울고척스카이돔,맑음,22.6℃,17000,2016-05-07
4175,2016,5,7,토,KT,한화,수원케이티위즈파크,구름조금,22.6℃,16826,2016-05-07
4176,2016,5,7,토,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,25.5℃,20070,2016-05-07
4177,2016,5,7,토,두산,롯데,서울 잠실 야구장,맑음,22.6℃,26000,2016-05-07
4178,2016,5,7,토,NC,LG,마산,맑음,26.8℃,11000,2016-05-07
4179,2016,5,6,금,NC,LG,마산,맑음,22.6℃,11000,2016-05-06
4180,2016,5,6,금,두산,롯데,서울 잠실 야구장,비,18.6℃,24167,2016-05-06
4181,2016,5,6,금,삼성,SSG,대구 삼성 라이온즈 파크,흐림,24℃,24000,2016-05-06
4182,2016,5,6,금,KT,한화,수원케이티위즈파크,비,19.3℃,18189,2016-05-06
4183,2016,5,6,금,키움,KIA,서울고척스카이돔,비,18.6℃,17000,2016-05-06
4184,2016,5,5,목,LG,두산,서울 잠실 야구장,비,26.9℃,26000,2016-05-05
4185,2016,5,5,목,SSG,한화,인천SSG 랜더스필드,비,25.3℃,26000,2016-05-05
4186,2016,5,5,목,삼성,키움,대구 삼성 라이온즈 파크,구름조금,28℃,24000,2016-05-05
4187,2016,5,5,목,KT,NC,수원케이티위즈파크,비,26.9℃,17585,2016-05-05
4188,2016,5,5,목,KIA,롯데,광주-기아 챔피언스 필드,구름많음,26.9℃,20500,2016-05-05
4189,2016,5,4,수,KIA,롯데,광주-기아 챔피언스 필드,맑음,22.6℃,9375,2016-05-04
4190,2016,5,4,수,KT,NC,수원케이티위즈파크,맑음,21.3℃,4899,2016-05-04
4191,2016,5,4,수,삼성,키움,대구 삼성 라이온즈 파크,맑음,25℃,11471,2016-05-04
4192,2016,5,4,수,SSG,한화,인천SSG 랜더스필드,맑음,18.4℃,15372,2016-05-04
4193,2016,5,4,수,LG,두산,서울 잠실 야구장,맑음,20.6℃,23112,2016-05-04
4194,2016,5,3,화,SSG,한화,인천SSG 랜더스필드,비,17.3℃,4548,2016-05-03
4195,2016,5,3,화,삼성,키움,대구 삼성 라이온즈 파크,비,21.4℃,9958,2016-05-03
4196,2016,5,3,화,KIA,롯데,광주-기아 챔피언스 필드,비,19.7℃,5079,2016-05-03
4197,2016,5,1,일,KIA,두산,광주-기아 챔피언스 필드,맑음,27.4℃,13921,2016-05-01
4198,2016,5,1,일,한화,삼성,대전 한화생명 이글스파크,맑음,27.6℃,13000,2016-05-01
4199,2016,5,1,일,키움,SSG,서울고척스카이돔,구름많음,26℃,9006,2016-05-01
4200,2016,5,1,일,롯데,NC,부산 사직 야구장,맑음,22.7℃,18281,2016-05-01
4201,2016,5,1,일,LG,KT,서울 잠실 야구장,구름많음,26℃,15632,2016-05-01
4202,2016,4,30,토,LG,KT,서울 잠실 야구장,구름조금,20.4℃,17009,2016-04-30
4203,2016,4,30,토,롯데,NC,부산 사직 야구장,맑음,20.9℃,21931,2016-04-30
4204,2016,4,30,토,KIA,두산,광주-기아 챔피언스 필드,맑음,25.2℃,18253,2016-04-30
4205,2016,4,30,토,키움,SSG,서울고척스카이돔,구름조금,20.4℃,11011,2016-04-30
4206,2016,4,30,토,한화,삼성,대전 한화생명 이글스파크,맑음,24℃,13000,2016-04-30
4207,2016,4,29,금,한화,삼성,대전 한화생명 이글스파크,맑음,22.1℃,8297,2016-04-29
4208,2016,4,29,금,키움,SSG,서울고척스카이돔,비,22.6℃,6007,2016-04-29
4209,2016,4,29,금,KIA,두산,광주-기아 챔피언스 필드,맑음,23℃,9269,2016-04-29
4210,2016,4,29,금,롯데,NC,부산 사직 야구장,맑음,18.9℃,15717,2016-04-29
4211,2016,4,29,금,LG,KT,서울 잠실 야구장,비,22.6℃,12222,2016-04-29
4212,2016,4,28,목,NC,키움,마산,비,20.8℃,6574,2016-04-28
4213,2016,4,28,목,두산,SSG,서울 잠실 야구장,구름많음,23℃,11000,2016-04-28
4214,2016,4,28,목,삼성,LG,대구 삼성 라이온즈 파크,비,19.1℃,11513,2016-04-28
4215,2016,4,28,목,KT,롯데,수원케이티위즈파크,구름조금,22.1℃,5021,2016-04-28
4216,2016,4,28,목,한화,KIA,대전 한화생명 이글스파크,비,20.5℃,7681,2016-04-28
4217,2016,4,27,수,두산,SSG,서울 잠실 야구장,흐림,20.7℃,10389,2016-04-27
